,target,prediction,class_0_prob,class_1_prob,gender
40424,0,0,0.9655690001512567,0.03443099984874331,Female
47536,0,0,0.9208535426325748,0.07914645736742518,Male
2000,0,0,0.9759735454538649,0.024026454546135112,Male
48574,0,0,0.8123384792037112,0.1876615207962888,Male
10436,0,0,0.9589704106224191,0.04102958937758092,Female
45675,0,0,0.9572600900542352,0.042739909945764806,Female
35979,0,0,0.998877571284526,0.0011224287154739429,Female
1377,0,0,0.8607526825104048,0.13924731748959518,Male
17926,0,0,0.96119871022975,0.03880128977024999,Male
22704,1,0,0.515153767410414,0.48484623258958603,Male
41457,0,0,0.7354999192872946,0.26450008071270537,Male
758,1,0,0.5380849997276149,0.4619150002723851,Female
31714,1,0,0.9600596292220951,0.039940370777904924,Female
17002,1,1,0.3802668552425025,0.6197331447574975,Male
8763,0,0,0.9825790080033732,0.0174209919966268,Male
46340,0,0,0.9359762660294244,0.06402373397057565,Female
16094,1,1,0.34574760574752017,0.6542523942524798,Male
20509,0,0,0.9968650287300362,0.00313497126996372,Male
4034,0,0,0.9310326551390017,0.06896734486099829,Male
44198,0,0,0.9983001963872711,0.0016998036127289448,Male
15751,0,0,0.9947029922387223,0.005297007761277676,Male
43507,0,0,0.9125733676017036,0.08742663239829644,Male
41387,0,0,0.9873862522612963,0.012613747738703697,Female
2527,0,0,0.8887998409551937,0.11120015904480625,Female
46551,1,0,0.9254071089368691,0.07459289106313094,Male
31418,0,1,0.38256053002725277,0.6174394699727472,Male
44689,0,0,0.7604631556936366,0.23953684430636332,Male
41331,0,0,0.9687259393627071,0.031274060637292864,Male
13591,0,0,0.9591782323976432,0.04082176760235675,Female
47636,0,0,0.822853026700557,0.17714697329944293,Male
24311,0,0,0.985417877111587,0.014582122888413025,Female
30228,0,0,0.9659347919251482,0.03406520807485181,Female
26938,1,1,0.26192267674032454,0.7380773232596755,Male
48093,0,1,0.3525580610603838,0.6474419389396162,Male
21870,0,0,0.9958852533828517,0.0041147466171482785,Female
43055,0,0,0.9977493063975107,0.0022506936024893473,Female
40136,0,0,0.9892451678891516,0.010754832110848414,Female
32133,1,0,0.5673836366091405,0.43261636339085946,Male
22739,0,1,0.4045916985569922,0.5954083014430078,Male
4988,1,1,0.39311797696455053,0.6068820230354495,Male
14736,1,1,0.0798269857370274,0.9201730142629726,Male
22883,0,0,0.9754640601360305,0.02453593986396946,Male
32531,0,0,0.9179211520215609,0.08207884797843916,Female
9889,0,0,0.6613820064353106,0.3386179935646894,Male
27137,0,0,0.9435830365144626,0.056416963485537375,Male
17581,0,0,0.9703486406911545,0.029651359308845576,Female
44534,0,0,0.9951822906886083,0.004817709311391639,Male
15869,1,0,0.6591114669807647,0.3408885330192353,Male
7844,0,1,0.40952953864042607,0.5904704613595739,Male
24751,0,0,0.9792103070716592,0.020789692928340722,Male
28210,0,0,0.9773165502163979,0.022683449783602153,Male
36207,0,0,0.9845553046694724,0.015444695330527655,Female
26769,1,0,0.9025467823402562,0.09745321765974378,Male
30283,1,1,0.30442499472434026,0.6955750052756597,Male
34807,1,1,0.4989702248613457,0.5010297751386543,Female
4689,0,0,0.73938262206636,0.26061737793364004,Male
32739,1,0,0.6512312736884799,0.3487687263115201,Male
20585,0,0,0.995583689772604,0.0044163102273960045,Female
10072,0,0,0.9958033184446395,0.0041966815553604615,Female
17020,0,0,0.995598752198237,0.004401247801763013,Male
42636,0,0,0.9687861212638703,0.03121387873612971,Male
32389,1,0,0.792481786972465,0.20751821302753506,Male
6361,0,0,0.9039922922578745,0.09600770774212554,Female
39587,0,0,0.7232142367399755,0.27678576326002446,Male
23085,0,0,0.968004931547404,0.03199506845259603,Female
14883,1,0,0.9364295091077598,0.06357049089224018,Male
35646,0,0,0.9062423787273902,0.09375762127260981,Male
48082,0,0,0.7035453045877109,0.296454695412289,Male
47583,1,0,0.5661184339267505,0.43388156607324946,Male
29083,0,1,0.42656321445906586,0.5734367855409341,Male
1498,1,0,0.5914292501478025,0.40857074985219755,Male
22456,1,0,0.6773865678253836,0.32261343217461635,Female
20913,0,0,0.6632267467270125,0.3367732532729874,Male
6974,0,0,0.9654665642385839,0.03453343576141615,Female
5491,0,0,0.9861796179143469,0.01382038208565304,Male
27363,1,1,0.03839015634776377,0.9616098436522362,Male
37862,0,0,0.9637110621790224,0.03628893782097767,Female
41544,0,0,0.9963493064971242,0.0036506935028757927,Female
5035,0,0,0.9587373867907073,0.04126261320929269,Female
5907,0,0,0.8254016514238313,0.17459834857616877,Male
3776,0,0,0.9386704018018811,0.061329598198118944,Female
31421,0,0,0.9801024592637689,0.019897540736231026,Male
45480,0,0,0.5269195173881212,0.47308048261187885,Male
9061,0,0,0.996084255412837,0.003915744587163052,Female
7359,1,1,0.37082758240532154,0.6291724175946785,Male
9798,1,1,0.4368779408057961,0.5631220591942039,Male
25509,1,0,0.5210656986921314,0.4789343013078687,Male
25750,0,0,0.85875704945483,0.14124295054517003,Male
25698,1,1,0.0030119835716764243,0.9969880164283236,Male
8470,0,0,0.8647596457703872,0.13524035422961272,Male
11744,1,1,0.3204702383581721,0.6795297616418279,Male
8404,0,0,0.9263502946569525,0.07364970534304748,Female
23307,0,0,0.9240005360761095,0.07599946392389043,Female
26210,0,0,0.9980118639784273,0.001988136021572615,Male
1487,0,0,0.9988853277598311,0.0011146722401689131,Female
5751,0,0,0.819972185278595,0.18002781472140506,Male
24100,1,1,0.008073463360180666,0.9919265366398193,Male
5627,0,0,0.9799021611846012,0.020097838815398866,Female
24724,0,0,0.9934369510317183,0.006563048968281738,Female
38730,0,0,0.9670908422687589,0.03290915773124113,Female
21647,1,1,0.49189310339260983,0.5081068966073902,Male
31851,1,1,0.30926202782720047,0.6907379721727995,Male
38693,1,1,0.22366065180887107,0.7763393481911289,Male
6413,0,0,0.7524937478071063,0.24750625219289363,Male
4144,0,0,0.971726233909101,0.028273766090899082,Female
16214,0,0,0.9455408472144945,0.05445915278550546,Female
10092,0,0,0.9918765911639835,0.008123408836016494,Male
11789,0,1,0.471355144462437,0.528644855537563,Male
22709,0,0,0.9868606883216905,0.013139311678309477,Male
36846,1,1,0.23036759012079866,0.7696324098792013,Male
21505,1,1,0.27356274935152536,0.7264372506484746,Male
20179,0,0,0.8956337430301625,0.10436625696983746,Male
8690,0,0,0.9836167542685198,0.01638324573148021,Male
4280,0,0,0.811829679291815,0.18817032070818493,Male
6211,0,0,0.9338313406449851,0.0661686593550149,Female
38982,0,0,0.7452909699199017,0.2547090300800982,Male
34058,1,1,0.001337647826956334,0.9986623521730437,Male
12114,1,1,0.04254264964211274,0.9574573503578873,Male
13473,0,0,0.8386737575972378,0.16132624240276222,Male
42748,1,1,0.36053962399993444,0.6394603760000656,Male
18465,0,0,0.9967458391466175,0.0032541608533824978,Female
21272,0,0,0.9981515094509681,0.00184849054903186,Male
41924,0,0,0.9970727654051453,0.002927234594854649,Male
16243,0,1,0.2870068827503859,0.7129931172496141,Male
47510,0,0,0.7510337590897154,0.24896624091028466,Male
4070,0,0,0.9854742029245642,0.01452579707543575,Male
18938,1,0,0.7273065975391125,0.27269340246088747,Male
20026,0,0,0.6088718543582359,0.3911281456417642,Male
1703,0,0,0.9756411716572325,0.02435882834276743,Female
4672,0,0,0.6783869883175405,0.3216130116824595,Female
41714,0,0,0.8940303359170397,0.10596966408296028,Male
17224,1,1,0.2103481246340032,0.7896518753659968,Male
3994,0,0,0.9631818402760086,0.03681815972399137,Female
9235,1,1,0.3046304189879361,0.6953695810120639,Male
21611,0,0,0.9936633993373195,0.006336600662680472,Female
27568,0,0,0.9563416380567433,0.04365836194325665,Male
46664,0,0,0.859090383490661,0.14090961650933898,Male
28374,0,0,0.6771462419978533,0.32285375800214666,Male
17758,1,1,0.2574434718019418,0.7425565281980582,Male
39550,1,0,0.7585355412674317,0.24146445873256833,Male
33549,0,0,0.9948358295597303,0.0051641704402697755,Female
31865,0,0,0.9963317043756125,0.003668295624387504,Male
930,0,0,0.9444247504583757,0.055575249541624315,Male
26045,0,0,0.9066063669200906,0.09339363307990946,Male
37470,0,0,0.9992257661337618,0.000774233866238172,Male
12981,0,0,0.9994690241086778,0.0005309758913221778,Male
9830,0,0,0.987448672264501,0.012551327735499074,Male
40324,0,1,0.2281958060293907,0.7718041939706093,Male
12687,0,0,0.9431665198554895,0.05683348014451049,Female
22591,1,1,0.07408080362079061,0.9259191963792094,Female
9024,1,0,0.6358522694388445,0.36414773056115546,Male
20772,0,0,0.995123840848538,0.004876159151462003,Female
37757,1,0,0.9151432188916782,0.0848567811083218,Male
35578,1,0,0.5460370906647276,0.45396290933527245,Male
17164,0,0,0.9550899702350146,0.04491002976498541,Male
46844,0,1,0.3655015257990857,0.6344984742009143,Male
14494,1,0,0.5298516394742394,0.4701483605257606,Male
26416,0,0,0.9986397629193577,0.0013602370806422635,Male
37608,0,0,0.9681020302367848,0.031897969763215274,Female
15176,0,0,0.9639361511183431,0.03606384888165688,Male
1594,0,0,0.9159799586420898,0.08402004135791015,Male
9354,0,0,0.6462046451305455,0.35379535486945446,Male
9441,0,0,0.9969799718540681,0.0030200281459319875,Female
7209,0,0,0.9789991819673386,0.021000818032661437,Female
9951,0,0,0.9948181289289679,0.0051818710710321006,Female
22771,0,0,0.9884126065896204,0.011587393410379575,Female
20761,1,0,0.8049673463681047,0.1950326536318953,Male
33111,0,0,0.9966377791106651,0.0033622208893349255,Male
9861,0,0,0.9531507082984337,0.046849291701566285,Male
15004,1,0,0.8836847045935468,0.1163152954064533,Male
47474,0,0,0.8939275056557912,0.10607249434420886,Male
2110,1,0,0.6032363547712667,0.39676364522873325,Male
41411,1,1,0.26510996805242437,0.7348900319475756,Male
20430,0,0,0.9996104723156383,0.0003895276843616939,Female
20065,0,0,0.7816050077256758,0.2183949922743243,Male
16176,1,1,0.11452105742881358,0.8854789425711864,Male
3263,0,0,0.9812439599006612,0.018756040099338858,Female
31586,0,0,0.9710613345792478,0.028938665420752158,Female
35895,0,0,0.8876663592095883,0.11233364079041176,Male
38686,0,0,0.7898765016624154,0.2101234983375846,Male
6807,0,0,0.7997815819768961,0.20021841802310397,Female
44125,0,0,0.9906405210903236,0.009359478909676368,Male
12903,1,1,0.3839990698824154,0.6160009301175846,Male
10591,0,1,0.34040299705422283,0.6595970029457772,Male
48134,0,0,0.9995597224455341,0.0004402775544658923,Female
3715,0,0,0.9947039106800479,0.005296089319952074,Male
13325,0,1,0.4446827003960492,0.5553172996039508,Male
48060,1,1,0.1688482504462635,0.8311517495537365,Male
14539,1,1,0.023574906311387922,0.9764250936886121,Male
12933,1,1,0.4543735705741042,0.5456264294258958,Male
29557,0,0,0.9932249349633965,0.006775065036603553,Male
23773,0,0,0.9471428490698195,0.0528571509301805,Female
26786,0,0,0.9557470895208334,0.04425291047916656,Male
48718,1,0,0.7006594239528641,0.2993405760471359,Male
6193,0,0,0.97635296943354,0.023647030566460045,Female
34025,1,1,0.3953489372563337,0.6046510627436663,Male
16002,0,0,0.8546348051664401,0.14536519483355995,Female
27030,0,0,0.969855607629697,0.030144392370303027,Male
4449,0,0,0.9474612022970716,0.052538797702928346,Male
34599,1,1,0.06713182644127436,0.9328681735587256,Male
16780,0,0,0.8486712460402689,0.1513287539597311,Male
18498,0,0,0.9968930990992767,0.003106900900723246,Female
21535,0,0,0.9918633406261541,0.008136659373845853,Male
43092,0,0,0.9016272490209759,0.09837275097902412,Female
21412,0,0,0.9106469612660313,0.08935303873396877,Male
34256,0,0,0.840368721441029,0.15963127855897097,Male
29325,0,0,0.9989821454777956,0.0010178545222044083,Female
43023,0,0,0.6248776211190366,0.3751223788809635,Male
5369,0,0,0.8275441891297215,0.1724558108702785,Male
17831,0,0,0.6022013275000853,0.3977986724999147,Male
32071,0,0,0.8700143119564563,0.12998568804354368,Male
9654,0,0,0.947235733114662,0.052764266885338,Male
16599,0,0,0.9907750877825653,0.009224912217434746,Male
20352,0,0,0.9275450652925178,0.07245493470748225,Male
1121,0,0,0.7701402180871721,0.22985978191282783,Female
15469,0,0,0.745496349829488,0.254503650170512,Male
21617,0,0,0.9938363194833351,0.006163680516664913,Female
46722,0,0,0.9957608377725529,0.004239162227447113,Female
18430,1,0,0.5746248622661624,0.4253751377338376,Female
27171,0,0,0.7724230131701947,0.22757698682980534,Male
22917,0,0,0.9958962309441064,0.0041037690558935495,Female
18501,0,0,0.9512132755523636,0.0487867244476364,Female
35745,0,0,0.9991318982927,0.000868101707299981,Female
30224,0,0,0.9676995965974297,0.032300403402570316,Male
15157,0,0,0.99152043533348,0.008479564666520027,Female
40754,0,0,0.9968676533890596,0.0031323466109404005,Female
6676,0,0,0.9100043460223705,0.0899956539776295,Male
17914,0,0,0.5301754230599194,0.46982457694008056,Male
2761,0,0,0.9856419435158829,0.014358056484117157,Male
45119,0,0,0.9979268425735155,0.002073157426484525,Female
9536,0,0,0.8993622380745192,0.10063776192548081,Male
42508,0,0,0.9919198728017713,0.008080127198228685,Male
9555,0,0,0.9955440347871337,0.004455965212866305,Male
19634,0,0,0.9972253419368299,0.002774658063170144,Female
26042,0,0,0.6134763568456421,0.3865236431543579,Male
23120,0,0,0.9995962364471067,0.00040376355289333644,Female
45361,0,0,0.9464580725597364,0.053541927440263655,Male
23539,0,0,0.9926340934995658,0.0073659065004342324,Female
22522,0,0,0.9362081563321122,0.06379184366788783,Female
42374,1,1,0.08399753766659623,0.9160024623334038,Male
14851,0,0,0.9983842808014016,0.0016157191985983995,Female
20907,0,1,0.25412476522742444,0.7458752347725756,Male
26964,1,1,0.011067303038076126,0.9889326969619239,Female
19326,1,1,0.023603084854099343,0.9763969151459007,Female
43045,0,0,0.7900299023066464,0.2099700976933536,Male
8952,1,0,0.7867598694255165,0.21324013057448357,Male
7916,0,0,0.9770515940785243,0.02294840592147568,Male
14575,0,0,0.9293001700860257,0.07069982991397422,Male
18576,0,0,0.9928418858606679,0.007158114139332078,Female
31877,0,1,0.2955982883940034,0.7044017116059966,Male
23982,1,0,0.8872867826102093,0.11271321738979065,Female
16522,0,0,0.990381628339238,0.009618371660761994,Female
15381,1,0,0.6906422644926415,0.3093577355073584,Male
45261,0,0,0.985433532819165,0.014566467180834973,Male
1246,1,1,6.217248937900877e-15,0.9999999999999938,Male
20367,0,1,0.11386744891973644,0.8861325510802636,Male
13852,0,0,0.9916428247933675,0.00835717520663247,Male
9163,0,0,0.9091098603776506,0.09089013962234935,Female
18063,0,0,0.9979646880818144,0.0020353119181856327,Male
41727,0,0,0.9826261467315921,0.01737385326840788,Female
14276,0,0,0.9093170996028974,0.09068290039710264,Male
12971,0,0,0.9986890193782084,0.0013109806217916058,Female
7982,0,0,0.9971260995128474,0.0028739004871526116,Female
17690,0,0,0.9063058159872257,0.09369418401277431,Female
3241,0,0,0.97709163541851,0.022908364581490086,Male
46538,0,1,0.06590438649678865,0.9340956135032114,Male
16177,1,1,0.340764003765622,0.659235996234378,Male
35994,0,0,0.9671083155463287,0.0328916844536713,Male
1413,1,1,0.4114089187965314,0.5885910812034686,Male
38026,0,0,0.998845371458053,0.0011546285419470658,Male
45892,0,0,0.9999168326388939,8.316736110609992e-05,Female
33784,0,0,0.9020674529918101,0.0979325470081899,Male
28332,0,0,0.70157822513966,0.29842177486034005,Male
4826,0,0,0.9900088906646559,0.009991109335344061,Female
29694,0,0,0.8358188156826754,0.16418118431732462,Female
21047,0,0,0.8359971217067242,0.16400287829327578,Male
33720,0,0,0.9894611909028772,0.010538809097122804,Male
7251,0,0,0.9990116253817566,0.0009883746182434172,Male
44756,0,0,0.998100326118615,0.0018996738813850435,Female
5841,0,0,0.7273798686964035,0.27262013130359647,Male
1621,1,1,0.36178495308456315,0.6382150469154368,Male
13655,1,1,0.005226282426696316,0.9947737175733037,Male
29435,1,0,0.7218030549962804,0.27819694500371966,Male
2404,0,1,0.27375437008687264,0.7262456299131274,Male
32867,0,0,0.9228734328627204,0.07712656713727963,Female
40257,0,0,0.9789677984692331,0.021032201530766927,Male
17834,1,0,0.9698331695378628,0.030166830462137192,Male
34138,0,0,0.9983788953972316,0.0016211046027684015,Female
16620,0,0,0.7853984571622252,0.21460154283777474,Female
28201,1,0,0.7527308315613291,0.24726916843867086,Female
42977,1,1,0.4386371378608679,0.5613628621391321,Male
26615,0,0,0.9870788474405632,0.01292115255943677,Male
37128,0,0,0.9991578164599597,0.0008421835400402584,Female
43145,1,1,0.4184084386502588,0.5815915613497412,Female
4614,0,0,0.9182797137965186,0.08172028620348142,Male
1784,0,0,0.8901745342248644,0.10982546577513569,Male
46500,1,1,0.46068322822444896,0.539316771775551,Female
9022,1,0,0.6227582080381722,0.37724179196182783,Male
36973,0,0,0.8997265186029285,0.1002734813970715,Male
20457,0,0,0.5275075722512075,0.47249242774879247,Male
5146,0,0,0.8201780738609813,0.17982192613901873,Male
42820,1,1,0.4611986350295667,0.5388013649704333,Male
16316,0,0,0.9900450146071095,0.009954985392890508,Female
5227,1,0,0.5292433860334127,0.47075661396658736,Female
47520,0,0,0.9686324450320742,0.03136755496792573,Female
31450,1,1,0.23951809020379788,0.7604819097962021,Male
16930,1,1,0.1392237828095908,0.8607762171904092,Male
37989,0,0,0.8252041440287743,0.17479585597122577,Male
5308,0,0,0.9971681576260031,0.002831842373996939,Male
19150,0,0,0.9541563871277489,0.04584361287225111,Male
24047,0,0,0.9971220595540967,0.0028779404459033085,Male
35280,0,0,0.9957798060952878,0.0042201939047121695,Male
16460,1,1,0.32197082906630436,0.6780291709336956,Male
13579,0,0,0.9923604198315845,0.007639580168415537,Male
1851,0,0,0.5587249773500147,0.44127502264998536,Male
7822,0,0,0.5496079546961123,0.45039204530388766,Male
16156,0,0,0.9724747220616632,0.02752527793833677,Female
5576,0,0,0.9194742725884925,0.0805257274115075,Male
28932,0,0,0.9704070048661378,0.029592995133862144,Male
8296,0,0,0.8020845724895115,0.1979154275104885,Male
43820,0,0,0.9611791942211353,0.03882080577886475,Male
18464,0,0,0.9519272039970075,0.04807279600299257,Female
4181,0,0,0.9710099402078289,0.028990059792171098,Female
20691,0,0,0.9873049886050912,0.012695011394908784,Female
17969,1,1,0.28702061730792383,0.7129793826920762,Male
3705,0,0,0.8296510186189519,0.17034898138104818,Male
23327,0,0,0.7357666790701294,0.2642333209298706,Male
